source	target	Co-exp
AT1G29990	AT3G49590	-0.04727302429373415
AT1G29990	AT2G36010	0.4319691195912417
AT1G29990	AT3G15040	0.6720112561522815
AT1G29990	AT2G35075	-1.3869747803793537
AT1G29990	AT2G23093	1.6418551038461804
AT1G29990	AT3G47510	1.3789507658337365
AT1G29990	AT4G14560	0.8681312152637425
AT1G29990	AT1G51950	1.1549118115083297
AT1G29990	AT1G19850	0.35776458900736474
AT1G29990	AT3G10410	1.2378741704313796
AT1G29990	AT5G18820	0.7446878129823333
AT1G29990	AT5G62000	-0.2538865910768106
AT1G29990	AT5G18170	0.8412387623867094
AT1G29990	AT5G20730	-0.34245338608837134
AT1G29990	AT2G18720	-0.48123694451894106
AT1G29990	AT5G56500	1.4797018850374173
AT1G29990	AT1G68490	1.3400223803172702
AT1G29990	AT4G09760	-0.2227024076551979
AT1G29990	AT2G26290	-0.17707257925260284
AT1G29990	AT1G53880	1.183397966699275
AT1G29990	AT4G18300	0.6488821221206091
AT1G29990	AT5G42390	-0.7141666194250952
AT1G29990	AT2G17700	0.8145403379228607
AT1G29990	AT2G39910	1.3416262719931176
AT1G29990	AT3G48470	0.4655729176920587
AT1G29990	AT4G14960	1.224812843552153
AT1G29990	AT3G57570	0.397809642484619
AT1G29990	AT4G37190	0.9783806854486302
AT1G29990	AT5G58430	-0.283180289079137
AT1G29990	AT4G17950	0.8490547205515278
AT1G29990	AT2G15630	0.5656337435026806
AT1G29990	AT3G56090	1.2693149535591854
AT1G29990	AT3G44620	1.3064553213242749
AT1G29990	AT4G01990	1.2910940688905448
AT1G29990	AT1G80030	-0.4410625866036104
AT1G29990	AT3G01090	0.19991013283803752
AT1G29990	AT4G24710	1.3194420218907388
AT1G29990	AT1G61980	1.3438511406984386
AT1G29990	AT3G53710	0.8818008901041284
AT1G29990	AT1G79970	0.2467989932442304
AT1G29990	AT4G39960	0.21001109129480683
AT1G29990	AT5G66930	0.6760310311916953
AT1G29990	AT4G02480	0.09018519952459027
AT1G29990	AT1G05805	-0.251130870965892
AT1G29990	AT2G17670	1.3382604817753607
AT1G29990	AT5G14240	1.7258556295894776
AT1G29990	AT4G38900	0.15884729126440578
AT1G29990	AT1G29400	-0.2851723810934927
AT1G29990	AT1G51660	0.7059177213562089
AT1G29990	AT3G45630	0.5565954924420863
AT1G29990	AT3G51950	0.9624970488255581
AT1G29990	AT5G43870	0.1270382559855419
AT1G29990	AT5G18230	0.37533406273818387
AT1G29990	AT1G60620	1.3336520199379578
AT1G29990	AT5G60250	0.12374364778918989
AT1G29990	AT5G35980	-7.188147105536499e-05
AT1G29990	AT5G08360	0.3271197242076055
AT1G29990	AT2G16570	0.5863472811950664
AT1G29990	AT3G53930	-0.31828952952781026
AT1G29990	AT5G19400	-0.2880719003686203
AT1G29990	AT5G16220	0.12756882036685974
AT1G29990	AT4G01720	-0.442043061543606
AT2G07340	AT5G49510	1.8248851771625691
AT2G07340	AT3G18165	1.5414828566919125
AT2G07340	AT3G16640	0.7914831034732928
AT2G07340	AT3G59970	0.819330342617274
AT2G07340	AT1G68060	1.264611917221569
AT2G07340	AT1G63660	1.3142646779306566
AT2G07340	AT4G02520	0.05722562741991511
AT2G07340	AT1G64790	0.5755785607512071
AT2G07340	AT3G04120	0.8946353242901273
AT2G07340	AT5G03690	-0.04331639459588908
AT2G07340	AT4G23680	-0.7960654098791304
AT2G07340	AT3G15950	0.03700447987962598
AT2G07340	AT5G54440	0.2581334385436904
AT2G07340	AT5G38640	0.020982641065801853
AT2G07340	AT3G58700	1.8357138856809188
AT2G07340	AT1G59870	-1.1395635824572345
AT2G07340	AT3G27390	-0.540567015847727
AT2G07340	AT2G47000	-0.3370481448500819
AT2G07340	AT3G61260	0.10120348757978632
AT2G07340	AT4G25340	1.545121032951255
AT2G07340	AT2G35880	0.8734922547629337
AT2G07340	AT1G75190	1.1232703984089032
AT2G07340	AT1G07770	1.8407465694039522
AT2G07340	AT2G01250	1.839838137558201
AT2G07340	AT1G74910	0.38235539418421466
AT2G07340	AT4G15760	-0.5554106199927332
AT2G07340	AT1G77440	1.5958774020163973
AT2G07340	AT4G35450	0.8513242215323664
AT2G07340	AT1G69800	-0.21274653997189696
AT2G07340	AT1G75950	1.1406703843024661
AT2G07340	AT1G02880	0.08108466419526686
AT2G07340	AT1G01910	0.6985885563700301
AT2G07340	AT5G38830	0.3511775252967591
AT2G07340	AT2G37620	1.0069994458568703
AT2G07340	AT4G05400	1.7322480908383393
AT2G07340	AT2G39900	1.5195065556802907
AT2G07340	AT2G20630	0.012679746210204214
AT2G07340	AT5G57460	0.24727688867019454
AT2G07340	AT3G46740	0.9430508668408861
AT2G07340	AT5G04510	1.0914655249820973
AT2G07340	AT1G09070	-0.9297963363992168
AT2G07340	AT5G18420	0.3613697574745234
AT2G07340	AT4G22670	1.199940467556762
AT2G07340	AT3G44110	0.6576614772807713
AT2G07340	AT5G18940	0.609983874153528
AT2G07340	AT4G02510	-0.2472062444752511
AT2G07340	AT5G22060	0.3933375171801488
AT2G07340	AT3G18000	1.420966815040777
AT2G07340	AT5G24710	0.0019800551056509113
AT2G07340	AT2G07360	0.41386448909062673
AT2G07340	AT1G68530	-0.9032728532339416
AT2G07340	AT3G47470	-0.2097939212049957
AT2G07340	AT3G50590	-0.17933102979866686
AT2G07340	AT1G30470	-0.3839268158943401
AT2G07340	AT3G14010	-0.5529592891306045
AT2G07340	AT5G05170	-0.40491029992193256
AT2G07340	AT1G17730	0.9809017632107646
AT2G07340	AT1G66680	0.37567892241043355
AT2G07340	AT4G10750	1.1868537390287677
AT2G07340	AT1G01100	1.8316377103705128
AT2G07340	AT1G01950	0.21576090518106578
AT2G07340	AT5G02490	-0.7147903231852272
AT2G07340	AT1G12270	1.2624622488775712
AT2G07340	AT1G33520	0.16267016764783682
AT2G07340	AT4G15900	1.2866515070868998
AT2G07340	AT2G36170	1.8594286927556416
AT2G07340	AT2G40290	1.6924725531598714
AT2G07340	AT1G67230	0.01502401701594609
AT2G07340	AT5G45950	-0.087849646737286
AT2G07340	AT5G54110	-0.036523677988765185
AT2G07340	AT3G52140	0.4887501282906073
AT2G07340	AT5G01870	1.238873158437426
AT2G07340	AT4G14350	-0.028746324589587924
AT2G07340	AT5G53400	1.4930490880993827
AT2G07340	AT4G18970	0.6451254048336853
AT2G07340	AT1G55670	0.11739567530370627
AT2G07340	AT5G16070	1.5813977446582514
AT2G07340	AT3G02530	1.4402821139538338
AT2G07340	AT3G18190	1.3469499983359274
AT2G07340	AT1G24510	1.5855792578793653
AT2G07340	AT3G11830	1.4645607802263383
AT2G07340	AT3G03960	1.6582858087466623
AT2G07340	AT5G20890	1.6428301253248587
AT2G07340	AT3G20050	1.6339876248231278
AT2G07340	AT5G18110	0.8496319263783225
AT2G07340	AT5G26360	1.5554203251854064
AT2G07340	AT4G34570	1.1841971858065405
AT2G07340	AT2G16370	1.217822367216207
AT2G07340	AT3G15610	0.8707993929693041
AT2G07340	AT2G34970	0.7587212910974397
AT2G07340	AT1G72340	1.5403595871726874
AT2G07340	AT1G52730	1.545532051720012
AT2G07340	AT5G56000	1.1175257509596814
AT2G07340	AT5G19485	0.7968645216963539
AT2G07340	AT5G52640	-1.0522697401268448
AT2G07340	AT5G56010	0.511224703452063
AT2G07340	AT3G01910	0.21484443665547878
AT2G07340	AT1G71695	-0.33078843233065486
AT2G07340	AT3G02930	0.8576912811324606
AT2G07340	AT2G24090	1.6868675430228008
AT2G07340	AT3G15730	-0.34129567365556346
AT2G07340	AT2G19385	1.750486331141228
AT2G07340	AT1G76990	-0.2557390457790153
AT2G07340	AT1G31970	1.457526245663434
AT2G07340	AT3G22330	0.6468936179097516
AT2G07340	AT3G51600	1.2333714770411044
AT2G07340	AT1G52500	1.6241498676309885
AT2G07340	AT3G53520	0.40827110343689027
AT2G07340	AT2G26250	-0.2859585405960244
AT2G07340	AT5G14040	1.261657145772569
AT2G07340	AT1G76400	1.2351963774124426
AT2G07340	AT5G47190	1.6762825181180505
AT2G07340	AT3G04650	0.4218677305980525
AT2G07340	AT3G12080	0.6961389476535805
AT2G07340	AT1G62390	0.3558448271115332
AT2G07340	AT2G38140	1.6255337551963247
AT2G07340	AT5G50310	1.3199202043409821
AT2G07340	AT4G19610	1.1353879894559562
AT2G07340	AT3G08580	1.3173184727562077
AT2G07340	AT2G32920	1.5542809823065091
AT2G07340	AT4G36020	1.2472452261444698
AT2G07340	AT1G18540	1.8235477875305697
AT2G07340	ATMG00090	-1.2838082083485265
AT2G07340	AT3G02520	0.8237198049291452
AT2G07340	AT4G28520	-1.6402563423852725
AT2G07340	AT3G46040	1.8430420460821182
AT2G07340	AT5G27120	1.6234615834078885
AT2G07340	AT1G48570	1.5412418998089716
AT2G07340	AT5G23080	0.011997776521261102
AT2G07340	AT4G11175	1.5754432824604532
AT2G07340	AT2G37180	-0.5228932087911796
AT2G07340	AT3G50820	-0.4845469085142657
AT2G07340	ATMG00070	-1.3731092114679642
AT2G07340	AT1G01620	0.2539084411441779
AT2G07340	AT4G27150	-1.6421817012545608
AT2G07340	AT5G50850	1.1819019961526542
AT2G07340	AT3G52200	0.1388863312338081
AT2G07340	AT3G13930	0.8717485822627951
AT2G07340	AT1G54220	0.6095130108224207
AT2G07340	AT1G04560	-1.3650588979786422
AT2G07340	AT5G65110	-1.1337501926929872
AT2G07340	AT1G19360	0.5846228393216782
AT2G07340	AT2G32060	1.8418982543268831
AT2G07340	AT1G48920	1.527455693110963
AT2G07340	AT3G29075	0.8173792950749379
AT2G07340	AT1G73370	-0.4494553200588037
AT2G07340	AT4G28510	1.6290459277968095
AT2G07340	AT1G50920	1.2305046785338807
AT2G07340	AT3G53870	1.7851768031655881
AT2G07340	AT4G27500	0.28511716514171825
AT2G07340	AT1G67680	1.0085114897631633
AT2G07340	AT3G51880	0.9553144097342469
AT2G07340	AT5G11760	1.791969232748432
AT2G07340	AT1G50030	-0.6921138264428909
AT2G07340	AT3G02570	0.9537624694530538
AT2G07340	AT5G15230	1.7016624965523708
AT2G07340	AT4G27230	1.8145653626924076
AT2G07340	AT5G08180	1.8156768642161587
AT2G07340	AT4G33060	0.7881811761578041
AT2G07340	AT1G17220	-0.28552671256697776
AT2G07340	AT1G54410	1.530918928071732
AT2G07340	AT2G24060	1.6823120371650315
AT2G07340	AT5G51210	0.589167581768953
AT2G07340	AT5G16890	1.0999823964383293
AT2G07340	AT1G14830	0.5996257419420058
AT2G07340	AT5G42080	0.5543462266729775
AT2G07340	AT3G60190	-0.09259846344753972
AT2G07340	AT3G21720	-1.0069097145473163
AT2G07340	AT1G03880	-1.7051287090459801
AT2G07340	AT1G04270	1.8432370790802814
AT2G07340	AT5G40420	-0.9714289211683667
AT2G07340	AT4G25140	-1.5799739244959168
AT2G07340	AT3G01570	0.5560992274622114
AT2G07340	AT3G27660	-0.28883581548946263
AT2G07340	AT3G58660	1.4269242909935136
AT2G07340	AT5G06360	1.752333906430675
AT2G07340	AT2G37990	1.7128205654318578
AT2G07340	AT1G09590	1.852340197628124
AT2G07340	AT3G55770	0.4633669925892085
AT2G07340	AT2G04390	1.8230500874292956
AT2G07340	AT2G43460	1.8552493322166268
AT2G07340	AT5G15220	1.8334847116114
AT2G07340	AT5G54600	1.6398074726336722
AT2G07340	AT1G02780	1.83820109457803
AT2G07340	AT4G29520	1.535171623314251
AT2G07340	AT1G48610	1.8116766068277752
AT2G07340	AT1G48760	0.017412633072925954
AT2G07340	AT5G48240	1.6578290096052681
AT2G07340	AT3G56910	1.6553174036443692
AT2G07340	AT3G15190	1.5442401554363703
AT2G07340	AT5G59870	1.7972306748225126
AT2G07340	AT1G33040	1.8080608184622617
AT2G07340	AT5G13780	1.7314693939670838
AT2G07340	AT1G75350	1.6230095201671118
AT2G07340	AT4G27170	-1.4716889919945184
AT2G07340	AT3G60245	1.8658929100744677
AT2G07340	AT3G51010	1.7908979146238615
AT2G07340	AT3G01800	1.5098734467996902
AT2G07340	AT1G07920	1.2276159226692478
AT2G07340	AT5G05210	1.1798585267922042
AT2G07340	AT1G48350	1.75133276574253
AT2G07340	AT1G53830	-0.017890922813211422
AT2G07340	AT4G01310	1.653003987948712
AT2G07340	AT3G01920	-0.1264399176520795
AT2G07340	AT1G80410	0.36853259189052434
AT2G07340	AT1G52740	1.727475738137137
AT2G07340	AT5G35680	1.3619526139319749
AT2G07340	AT3G05590	1.8365682134499166
AT2G07340	AT5G12250	0.9172706330483037
AT2G07340	AT5G16470	1.67019186289946
AT2G07340	AT1G74050	1.813233139497446
AT2G07340	AT1G06190	1.3132689907038286
AT2G07340	AT5G46430	1.8401680719678981
AT2G07340	ATCG00820	-0.4290216310392796
AT2G07340	AT1G69250	1.1338891486665366
AT2G07340	AT1G76405	1.815085307175371
AT2G07340	AT3G12640	-0.26143145480930263
AT2G07340	AT5G46900	-0.20051815755281868
AT2G07340	AT3G07300	0.857819868009837
AT2G07340	AT3G13860	1.4228661982127386
AT2G07340	AT3G09440	-0.472380092803217
AT2G07340	AT2G42810	0.5754294516378207
AT2G07340	AT5G02500	0.3074970222908207
AT2G07340	AT4G28480	0.48062432741568195
AT2G07340	AT5G04290	0.33087529339741023
AT2G07340	AT5G64350	1.7752111766567717
AT2G07340	AT3G56150	0.7957741164571727
AT2G07340	AT5G20280	-0.6817294315097615
AT2G07340	AT5G01410	-0.334726405450309
AT2G07340	AT1G62740	0.32143980073349193
AT2G07340	AT1G09020	0.2488450458231997
AT2G07340	AT1G20630	-1.0731310953233577
AT2G07340	AT5G02870	1.6954894653654609
AT2G07340	AT3G12580	-1.0877245578084676
AT2G07340	AT1G04820	1.5082814666314566
AT2G07340	AT1G50010	1.5384719719962001
AT2G07340	AT5G06600	-0.5206849874940909
AT2G07340	AT4G33400	1.1513521363895285
AT2G07340	AT3G13470	1.2787094017510838
AT2G07340	AT1G51690	0.17395840203823967
AT2G07340	AT1G27430	-0.6142702585268321
AT2G07340	AT4G19210	0.26505359393107125
AT2G07340	AT5G42950	-0.29623774113058565
AT2G07340	AT3G62010	-1.2962399474698842
AT2G07340	AT4G01370	0.4507191241851176
AT2G07340	AT1G09570	-0.9096399128340354
AT2G07340	AT1G52380	1.101102508690476
AT2G07340	AT1G10840	1.5896841356177573
AT2G07340	AT5G05470	1.6174204398775733
AT2G07340	AT1G04170	1.4899001447250584
AT2G07340	AT5G07440	-0.37099995989022716
AT2G07340	AT1G48970	-0.511098376546827
AT2G07340	AT1G71697	-0.6759503411469568
AT2G07340	AT1G74320	0.5030099250503818
AT2G07340	AT5G67630	0.9690457947948026
AT2G07340	AT5G22330	1.4078163671226545
AT2G07340	AT1G71410	-0.4159650400606707
AT2G07340	AT5G25460	0.7096453056787272
AT2G07340	AT1G16030	-0.6954778945149691
AT2G07340	AT1G60850	1.4281617961761222
AT2G07340	AT3G18740	1.8485721428821458
AT2G07340	AT3G29160	0.13833754081071917
AT2G07340	AT3G51460	0.019873292224150022
AT2G07340	AT4G29840	0.33235877838785716
AT2G07340	AT3G11940	1.7844695753400175
AT2G07340	AT5G18380	1.8280256533206374
AT2G07340	AT1G55490	1.3589768897105452
AT2G07340	AT2G28000	1.3607432371287924
AT2G07340	AT3G50370	-0.711031453216204
AT2G07340	AT1G53900	-0.7537142598253553
AT2G07340	AT5G53460	-0.15158955910181335
AT2G07340	AT4G04950	1.2635987215136697
AT2G07340	AT5G07350	0.6176756943173075
AT2G07340	AT3G12590	-0.5725778291953312
AT2G07340	AT5G42980	1.3500633506995492
AT2G07340	AT2G22040	-1.402415538538605
AT2G07340	AT5G01770	-0.7373940592726187
AT2G07340	AT1G66730	-0.12756175204990508
AT2G07340	AT1G48050	0.42345784510846685
AT2G07340	AT1G16970	0.7808983655928224
AT2G07340	AT2G26830	0.43300097187733166
AT2G07340	AT1G79190	-0.10313756446751254
AT2G07340	AT5G44200	1.7976172965274815
AT2G07340	AT3G08730	-0.23134255603962897
AT2G07340	AT5G61200	1.0907017533733947
AT2G07340	AT3G49590	-1.0518010294778364
AT2G07340	AT2G36010	1.2645390130544851
AT2G07340	AT3G15040	0.1833936076778778
AT2G07340	AT2G35075	-0.8987880988611574
AT2G07340	AT2G23093	1.239537476133158
AT2G07340	AT3G47510	0.7848539907056881
AT2G07340	AT4G14560	0.9994484111023612
AT2G07340	AT1G51950	0.3320678792802209
AT2G07340	AT1G19850	0.3482051018545478
AT2G07340	AT3G10410	0.22665318957740427
AT2G07340	AT5G18820	1.4629263204646856
AT2G07340	AT5G62000	-0.5078130966395702
AT2G07340	AT5G18170	0.5685303925350093
AT2G07340	AT5G20730	-1.0294020852141237
AT2G07340	AT2G18720	-0.6789521845778539
AT2G07340	AT5G56500	1.1044645675925948
AT2G07340	AT1G68490	0.556423851922731
AT2G07340	AT4G09760	-0.8231244803506209
AT2G07340	AT2G26290	-0.4005084955660276
AT2G07340	AT1G53880	0.9153039426827153
AT2G07340	AT4G18300	-0.6471734303605149
AT2G07340	AT5G42390	-0.9279282388737597
AT2G07340	AT2G17700	0.13184677374600626
AT2G07340	AT2G39910	0.8033208458474839
AT2G07340	AT3G48470	-0.11449683736718017
AT2G07340	AT4G14960	1.3781166732764685
AT2G07340	AT3G57570	-0.8164745583227266
AT2G07340	AT4G37190	0.5846772304227115
AT2G07340	AT5G58430	-0.9122854156214886
AT2G07340	AT4G17950	0.8229566073690023
AT2G07340	AT2G15630	0.7791495266556465
AT2G07340	AT3G56090	1.4893955560410679
AT2G07340	AT3G44620	0.8909296973250181
AT2G07340	AT4G01990	1.1556329600114734
AT2G07340	AT1G80030	-0.05754074385710111
AT2G07340	AT3G01090	-0.17917861990606218
AT2G07340	AT4G24710	1.5356399034268395
AT2G07340	AT1G61980	0.889701376919365
AT2G07340	AT3G53710	0.14338156199280713
AT2G07340	AT1G79970	0.40776852392285856
AT2G07340	AT4G39960	0.7625717218117373
AT2G07340	AT5G66930	-0.2832487443698833
AT2G07340	AT4G02480	-0.9159385171433834
AT2G07340	AT1G05805	0.061620256168823724
AT2G07340	AT2G17670	1.014045748415249
AT2G07340	AT5G14240	1.3245542113392927
AT2G07340	AT4G38900	-0.19055224401972273
AT2G07340	AT1G29400	-1.2059863107655968
AT2G07340	AT1G51660	-0.15734482644938994
AT2G07340	AT3G45630	-0.5362531844335988
AT2G07340	AT3G51950	0.5488283284048436
AT2G07340	AT5G43870	-0.05647645782738706
AT2G07340	AT5G18230	-0.1352653402091589
AT2G07340	AT1G60620	1.1776711147554046
AT2G07340	AT5G60250	-0.5928151936074327
AT2G07340	AT5G35980	-0.7945068680395004
AT2G07340	AT5G08360	0.5467001868818352
AT2G07340	AT2G16570	0.5297756567078572
AT2G07340	AT3G53930	-1.0765729469752772
AT2G07340	AT5G19400	-1.0489455684296676
AT2G07340	AT5G16220	-0.21316602595690978
AT2G07340	AT4G01720	-0.59209146188577
AT5G49510	AT3G18165	1.6425146856412944
AT5G49510	AT3G16640	1.6396816124869547
AT5G49510	AT3G59970	1.1591711083092853
AT5G49510	AT1G68060	1.4555680225141014
AT5G49510	AT1G63660	1.714502097175407
AT5G49510	AT4G02520	0.3680624461201167
AT5G49510	AT1G64790	1.071894630947827
AT5G49510	AT3G04120	1.350047277339877
AT5G49510	AT5G03690	0.8098665780617899
AT5G49510	AT4G23680	-0.43284407688629106
AT5G49510	AT3G15950	-0.009198823034125886
AT5G49510	AT5G54440	0.5926817635393966
AT5G49510	AT5G38640	0.9570058438154512
AT5G49510	AT3G58700	1.8302116302360374
AT5G49510	AT1G59870	-0.5161026448661549
AT5G49510	AT3G27390	0.470405258467751
AT5G49510	AT2G47000	0.1464030665868743
AT5G49510	AT3G61260	-0.041500822513646146
AT5G49510	AT4G25340	1.6544379612508835
AT5G49510	AT2G35880	0.49564129422572256
AT5G49510	AT1G75190	0.5433260729599623
AT5G49510	AT1G07770	1.8371139901180669
AT5G49510	AT2G01250	1.8397480119343255
AT5G49510	AT1G74910	0.9350283947067098
AT5G49510	AT4G15760	-0.22834946684926782
AT5G49510	AT1G77440	1.8504142647102755
AT5G49510	AT4G35450	0.785995629778824
AT5G49510	AT1G69800	0.7676920914522674
AT5G49510	AT1G75950	1.5632243718426104
AT5G49510	AT1G02880	1.1854494727395617
AT5G49510	AT1G01910	1.2500665313033357
AT5G49510	AT5G38830	1.0604051925372435
AT5G49510	AT2G37620	1.186778395155305
AT5G49510	AT4G05400	1.63191861030177
AT5G49510	AT2G39900	1.1891403179542581
AT5G49510	AT2G20630	0.24285240939618033
AT5G49510	AT5G57460	0.9289139164728908
AT5G49510	AT3G46740	0.9743438324645648
AT5G49510	AT5G04510	1.4367313365877081
AT5G49510	AT1G09070	-0.03248768607753935
AT5G49510	AT5G18420	1.5538313587721113
AT5G49510	AT4G22670	1.380467689152787
AT5G49510	AT3G44110	1.1831142431986352
AT5G49510	AT5G18940	1.6593925743697957
AT5G49510	AT4G02510	-0.37993430816151275
AT5G49510	AT5G22060	0.7144073255058545
AT5G49510	AT3G18000	1.2079018035193285
AT5G49510	AT5G24710	-0.05842650078474355
AT5G49510	AT2G07360	0.8786065968935868
AT5G49510	AT1G68530	-0.7438789423395948
AT5G49510	AT3G47470	-0.22116912395219557
AT5G49510	AT3G50590	0.3275608805257476
AT5G49510	AT1G30470	1.0154157153030121
AT5G49510	AT3G14010	0.7583724130852721
AT5G49510	AT5G05170	0.1463430785123837
AT5G49510	AT1G17730	1.458527529863719
AT5G49510	AT1G66680	1.3035493440028507
AT5G49510	AT4G10750	0.9647936736008434
AT5G49510	AT1G01100	1.7978408884414911
AT5G49510	AT1G01950	0.6198656895726256
AT5G49510	AT5G02490	0.34526654727735956
AT5G49510	AT1G12270	1.4526538650007013
AT5G49510	AT1G33520	0.8398502824328955
AT5G49510	AT4G15900	1.6742752138168624
AT5G49510	AT2G36170	1.8537293951426377
AT5G49510	AT2G40290	1.702397135196668
AT5G49510	AT1G67230	0.3672140023488558
AT5G49510	AT5G45950	-0.04543908265758046
AT5G49510	AT5G54110	0.9190929502011231
AT5G49510	AT3G52140	1.0798694570515466
AT5G49510	AT5G01870	0.7520485506392965
AT5G49510	AT4G14350	0.7434206007867594
AT5G49510	AT5G53400	1.7086252750453106
AT5G49510	AT4G18970	0.2676162902137851
AT5G49510	AT1G55670	0.14980459132747356
AT5G49510	AT5G16070	1.7535884895579352
AT5G49510	AT3G02530	1.6889532049523903
AT5G49510	AT3G18190	1.659833443663658
AT5G49510	AT1G24510	1.7008589720809077
AT5G49510	AT3G11830	1.683612687689209
AT5G49510	AT3G03960	1.7579958908872975
AT5G49510	AT5G20890	1.7975963437550517
AT5G49510	AT3G20050	1.775528625510295
AT5G49510	AT5G18110	1.3600951363048728
AT5G49510	AT5G26360	1.7893999349072816
AT5G49510	AT4G34570	1.6629353150560853
AT5G49510	AT2G16370	1.5491472660369656
AT5G49510	AT3G15610	1.6305159226461032
AT5G49510	AT2G34970	1.1478527363694975
AT5G49510	AT1G72340	1.6198826776623367
AT5G49510	AT1G52730	1.7895379935858933
AT5G49510	AT5G56000	1.0673051127128945
AT5G49510	AT5G19485	1.5568857276462222
AT5G49510	AT5G52640	-0.17669528583672914
AT5G49510	AT5G56010	0.9965044030638557
AT5G49510	AT3G01910	0.07910376612782534
AT5G49510	AT1G71695	-0.8577652971745657
AT5G49510	AT3G02930	0.6528383212820346
AT5G49510	AT2G24090	1.2590274293205082
AT5G49510	AT3G15730	-0.055395811413720894
AT5G49510	AT2G19385	1.806793319242408
AT5G49510	AT1G76990	0.26588094141776264
AT5G49510	AT1G31970	1.6826709610269943
AT5G49510	AT3G22330	1.190002682403092
AT5G49510	AT3G51600	0.4394918824541848
AT5G49510	AT1G52500	1.5901063483334286
AT5G49510	AT3G53520	1.0927224043035964
AT5G49510	AT2G26250	-0.23224653900904244
AT5G49510	AT5G14040	1.4253097794193115
AT5G49510	AT1G76400	1.6174233101203717
AT5G49510	AT5G47190	1.4053614484570274
AT5G49510	AT3G04650	0.7345671933623937
AT5G49510	AT3G12080	0.6864402537250324
AT5G49510	AT1G62390	1.0479335570409856
AT5G49510	AT2G38140	1.1973179267116978
AT5G49510	AT5G50310	1.4078258389238898
AT5G49510	AT4G19610	1.4089173922601905
AT5G49510	AT3G08580	1.6047735760584616
AT5G49510	AT2G32920	1.55519013171296
AT5G49510	AT4G36020	1.2669474337867752
AT5G49510	AT1G18540	1.856391975874742
AT5G49510	ATMG00090	-0.4586329214072693
AT5G49510	AT3G02520	1.6423664376007479
AT5G49510	AT4G28520	-1.335205646142732
AT5G49510	AT3G46040	1.8580590128921584
AT5G49510	AT5G27120	1.7357298388651587
AT5G49510	AT1G48570	1.6005679527978398
AT5G49510	AT5G23080	0.4532053284972491
AT5G49510	AT4G11175	1.3147773032944834
AT5G49510	AT2G37180	-0.17664778331841258
AT5G49510	AT3G50820	-0.6533804739245882
AT5G49510	ATMG00070	-0.023489474903985345
AT5G49510	AT1G01620	0.2773336407205241
AT5G49510	AT4G27150	-1.6987963793837488
AT5G49510	AT5G50850	1.3824702575533576
AT5G49510	AT3G52200	1.0227273718081196
AT5G49510	AT3G13930	1.0538336281377505
AT5G49510	AT1G54220	0.7107371460393077
AT5G49510	AT1G04560	-0.9262461330816506
AT5G49510	AT5G65110	-0.3865106084616236
AT5G49510	AT1G19360	1.0671455272132933
AT5G49510	AT2G32060	1.8298466788641976
AT5G49510	AT1G48920	1.654937383497837
AT5G49510	AT3G29075	0.7241642853632136
AT5G49510	AT1G73370	-0.3284256484588623
AT5G49510	AT4G28510	1.7639487744515565
AT5G49510	AT1G50920	1.55257950237551
AT5G49510	AT3G53870	1.8027467074328272
AT5G49510	AT4G27500	0.597767116217784
AT5G49510	AT1G67680	1.4303806373715657
AT5G49510	AT3G51880	0.7262941490319014
AT5G49510	AT5G11760	1.8185433756991023
AT5G49510	AT1G50030	0.19235938510780798
AT5G49510	AT3G02570	0.770299707034779
AT5G49510	AT5G15230	1.6609654674234184
AT5G49510	AT4G27230	1.5939893563034901
AT5G49510	AT5G08180	1.8499733954164133
AT5G49510	AT4G33060	1.5332673607295317
AT5G49510	AT1G17220	-0.5850200447029037
AT5G49510	AT1G54410	-0.00493866516033082
AT5G49510	AT2G24060	1.4147124124705273
AT5G49510	AT5G51210	-0.1532934787391917
AT5G49510	AT5G16890	1.582274747345358
AT5G49510	AT1G14830	1.3572782800223444
AT5G49510	AT5G42080	1.3474885993970813
AT5G49510	AT3G60190	0.33380078836986454
AT5G49510	AT3G21720	-0.41206495414595773
AT5G49510	AT1G03880	-1.5417254994984346
AT5G49510	AT1G04270	1.8498057732369761
AT5G49510	AT5G40420	-0.9670873919112322
AT5G49510	AT4G25140	-1.4157855600308191
AT5G49510	AT3G01570	0.6864264765595993
AT5G49510	AT3G27660	-0.08177764809688613
AT5G49510	AT3G58660	1.4139652882700566
AT5G49510	AT5G06360	1.8249115833963159
AT5G49510	AT2G37990	1.7603685770967454
AT5G49510	AT1G09590	1.7858036641927986
AT5G49510	AT3G55770	1.0834657277660298
AT5G49510	AT2G04390	1.810586058076454
AT5G49510	AT2G43460	1.8033646707073618
AT5G49510	AT5G15220	1.84520362593373
AT5G49510	AT5G54600	1.3640689874595093
AT5G49510	AT1G02780	1.8252179818150647
AT5G49510	AT4G29520	1.5952595822540026
AT5G49510	AT1G48610	1.7745221748729723
AT5G49510	AT1G48760	0.9448390281044027
AT5G49510	AT5G48240	1.8036222749985347
AT5G49510	AT3G56910	1.2009876756418245
AT5G49510	AT3G15190	1.1485100219703728
AT5G49510	AT5G59870	1.7060047433702057
AT5G49510	AT1G33040	1.4508527876445911
AT5G49510	AT5G13780	1.7517175217896797
AT5G49510	AT1G75350	1.0717272957926696
AT5G49510	AT4G27170	-1.5631144053213264
AT5G49510	AT3G60245	1.8015211137578326
